1,New York-NY,-74.0059413,40.7127837
504,Redondo Beach-CA,-118.3884078,33.8491816
505,Jackson-TN,-88.8139469,35.6145169
506,Pasco-WA,-119.1005657,46.2395793
507,St. Charles-MO,-90.4974359,38.7881062
508,Eau Claire-WI,-91.4984941,44.811349
509,North Richland Hills-TX,-97.2289029,32.8342952
510,Bismarck-ND,-100.7837392,46.8083268
511,Yorba Linda-CA,-117.8131125,33.8886259
512,Kenner-LA,-90.2417434,29.9940924
513,Walnut Creek-CA,-122.0651819,37.9100783
514,Frederick-MD,-77.4105409,39.4142688
515,Oshkosh-WI,-88.5426136,44.0247062
516,Pittsburg-CA,-121.8846806,38.0279762
517,Palo Alto-CA,-122.1430195,37.4418834
518,Bossier City-LA,-93.7321228,32.5159852
519,Portland-ME,-70.2553259,43.661471
520,St. Cloud-MN,-94.1632404,45.5579451
521,Davis-CA,-121.7405167,38.5449065
522,South San Francisco-CA,-122.4077498,37.654656
523,Camarillo-CA,-119.0376023,34.2163937
524,North Little Rock-AR,-92.2670941,34.769536
525,Schenectady-NY,-73.9395687,42.8142432
526,Gaithersburg-MD,-77.2013705,39.1434406
527,Harlingen-TX,-97.6961026,26.1906306
528,Woodbury-MN,-92.9593797,44.9238552
529,Eagan-MN,-93.1668858,44.8041322
530,Yuba City-CA,-121.6169108,39.1404477
531,Maple Grove-MN,-93.4557877,45.0724642
532,Youngstown-OH,-80.6495194,41.0997803
533,Skokie-IL,-87.7416246,42.0324025
534,Kissimmee-FL,-81.407571,28.2919557
535,Johnson City-TN,-82.3534727,36.3134397
536,Victoria-TX,-97.0035982,28.8052674
537,San Clemente-CA,-117.6119925,33.4269728
538,Bayonne-NJ,-74.1143091,40.6687141
539,Laguna Niguel-CA,-117.7075526,33.5225261
540,East Orange-NJ,-74.2048677,40.767323
541,Shawnee-KS,-94.7151865,39.0228485
542,Homestead-FL,-80.4775569,25.4687224
543,Delray Beach-FL,-80.0728201,26.4614625
544,Rockville-MD,-77.1527578,39.0839973
545,Janesville-WI,-89.0187222,42.6827885
546,Conway-AR,-92.4421011,35.0886963
547,Pico Rivera-CA,-118.096735,33.9830688
548,Lorain-OH,-82.1823746,41.452819
549,Montebello-CA,-118.1137535,34.0165053
550,Lodi-CA,-121.2722194,38.1341477
551,New Braunfels-TX,-98.1244531,29.7030024
552,Marysville-WA,-122.1770818,48.0517637
553,Tamarac-FL,-80.2497707,26.2128609
554,Madera-CA,-120.0607176,36.9613356
555,Conroe-TX,-95.4560512,30.3118769
556,Santa Cruz-CA,-122.0307963,36.9741171
557,Eden Prairie-MN,-93.470786,44.8546856
558,Cheyenne-WY,-104.8202462,41.1399814
559,Daytona Beach-FL,-81.0228331,29.2108147
560,Alpharetta-GA,-84.2940899,34.0753762
561,Hamilton-OH,-84.5613355,39.3995008
562,Waltham-MA,-71.2356113,42.3764852
563,Coon Rapids-MN,-93.3030063,45.1732394
564,Haverhill-MA,-71.0772796,42.7762015
565,Council Bluffs-IA,-95.8608333,41.2619444
566,Taylor-MI,-83.2696509,42.240872
567,Utica-NY,-75.232664,43.100903
568,Ames-IA,-93.62,42.034722
569,La Habra-CA,-117.9461734,33.9319578
570,Encinitas-CA,-117.2919818,33.0369867
571,Bowling Green-KY,-86.4808043,36.9685219
572,Burnsville-MN,-93.2777226,44.7677424
573,Greenville-SC,-82.3940104,34.8526176
574,West Des Moines-IA,-93.711332,41.5772115
575,Cedar Park-TX,-97.8202888,30.505198
576,Tulare-CA,-119.3473379,36.2077288
577,Monterey Park-CA,-118.1228476,34.0625106
578,Vineland-NJ,-75.0259637,39.4863773
579,Terre Haute-IN,-87.4139092,39.4667034
580,North Miami-FL,-80.1867138,25.8900949
581,Mansfield-TX,-97.1416768,32.5631924
582,West Allis-WI,-88.0070315,43.0166806
583,Bristol-CT,-72.9492703,41.6717648
584,Taylorsville-UT,-111.9388258,40.6677248
585,Malden-MA,-71.066163,42.4250964
586,Meriden-CT,-72.8070435,41.5381535
587,Blaine-MN,-93.2349489,45.1607987
588,Wellington-FL,-80.2683571,26.6617635
589,Cupertino-CA,-122.0321823,37.3229978
590,Springfield-OR,-123.0220289,44.0462362
591,Rogers-AR,-94.1185366,36.3320196
592,St. Clair Shores-MI,-82.8963604,42.4974085
593,Gardena-CA,-118.3089624,33.8883487
594,Pontiac-MI,-83.2910468,42.6389216
595,National City-CA,-117.0991967,32.6781085
596,Grand Junction-CO,-108.5506486,39.0638705
597,Rocklin-CA,-121.2357828,38.7907339
598,Chapel Hill-NC,-79.0558445,35.9131996
599,Casper-WY,-106.313081,42.866632
600,Broomfield-CO,-105.0866504,39.9205411
601,Petaluma-CA,-122.6366524,38.232417
602,South Jordan-UT,-111.929658,40.5621704
603,Springfield-OH,-83.8088171,39.9242266
604,Great Falls-MT,-111.2833449,47.4941836
605,Lancaster-PA,-76.3055144,40.0378755
606,North Port-FL,-82.2359254,27.044224
607,Lakewood-WA,-122.518458,47.1717649
608,Marietta-GA,-84.5499327,33.952602
609,San Rafael-CA,-122.5310874,37.9735346
610,Royal Oak-MI,-83.1446485,42.4894801
611,Des Plaines-IL,-87.8833991,42.0333623
612,Huntington Park-CA,-118.2250725,33.9816812
613,La Mesa-CA,-117.0230839,32.7678287
614,Orland Park-IL,-87.8539425,41.6303103
615,Auburn-AL,-85.4807825,32.6098566
616,Lakeville-MN,-93.24272,44.6496868
617,Owensboro-KY,-87.1111676,37.7719074
618,Moore-OK,-97.4867028,35.3395079
619,Jupiter-FL,-80.0942087,26.9342246
620,Idaho Falls-ID,-112.0339645,43.4916514
621,Dubuque-IA,-90.6645718,42.5005583
622,Bartlett-TN,-89.8739753,35.2045328
623,Rowlett-TX,-96.56388,32.9029017
624,Novi-MI,-83.4754913,42.48059
625,White Plains-NY,-73.7629097,41.0339862
626,Arcadia-CA,-118.0353449,34.1397292
627,Redmond-WA,-122.121512,47.6739881
628,Lake Elsinore-CA,-117.3272615,33.6680772
629,Ocala-FL,-82.1400923,29.1871986
630,Tinley Park-IL,-87.7932939,41.5731442
631,Port Orange-FL,-80.9956105,29.1383165
632,Medford-MA,-71.1061639,42.4184296
633,Oak Lawn-IL,-87.7479528,41.719978
634,Rocky Mount-NC,-77.7905339,35.9382103
635,Kokomo-IN,-86.1336033,40.486427
636,Coconut Creek-FL,-80.1789351,26.2517482
637,Bowie-MD,-76.7791365,39.0067768
638,Berwyn-IL,-87.7936685,41.8505874
639,Midwest City-OK,-97.3967019,35.4495065
640,Fountain Valley-CA,-117.9536697,33.7091847
641,Buckeye-AZ,-112.5837766,33.3703197
642,Dearborn Heights-MI,-83.2732627,42.3369816
643,Woodland-CA,-121.7732971,38.6785157
644,Noblesville-IN,-86.0085955,40.0455917
645,Valdosta-GA,-83.2784851,30.8327022
646,Diamond Bar-CA,-117.8103367,34.0286226
647,Manhattan-KS,-96.5716694,39.1836082
648,Santee-CA,-116.9739167,32.8383828
649,Taunton-MA,-71.0897674,41.900101
650,Sanford-FL,-81.269453,28.8028612
651,Kettering-OH,-84.1688274,39.6895036
652,New Brunswick-NJ,-74.4518188,40.4862157
653,Decatur-AL,-86.9833417,34.6059253
654,Chicopee-MA,-72.6078672,42.1487043
655,Anderson-IN,-85.6802541,40.1053196
656,Margate-FL,-80.206436,26.2445263
657,Weymouth Town-MA,-70.9410356,42.2180724
658,Hempstead-NY,-73.6187397,40.7062128
659,Corvallis-OR,-123.2620435,44.5645659
660,Eastvale-CA,-117.5848025,33.952463
661,Porterville-CA,-119.0167679,36.06523
662,West Haven-CT,-72.9469711,41.2705484
663,Brentwood-CA,-121.6957863,37.931868
664,Paramount-CA,-118.1597911,33.8894598
665,Grand Forks-ND,-97.0328547,47.9252568
666,Georgetown-TX,-97.6779842,30.6332618
667,St. Peters-MO,-90.6298922,38.7874699
668,Shoreline-WA,-122.3415178,47.7556531
669,Mount Prospect-IL,-87.9372908,42.0664167
670,Hanford-CA,-119.6456844,36.3274502
671,Normal-IL,-88.9906312,40.5142026
672,Rosemead-CA,-118.072846,34.0805651
673,Lehi-UT,-111.8507662,40.3916172
674,Pocatello-ID,-112.4455344,42.8713032
675,Highland-CA,-117.2086513,34.1283442
676,Novato-CA,-122.5697032,38.1074198
677,Port Arthur-TX,-93.939947,29.8849504
678,Carson City-NV,-119.7674034,39.1637984
679,San Marcos-TX,-97.9413941,29.8832749
680,Hendersonville-TN,-86.6199957,36.3047735
681,Elyria-OH,-82.1076486,41.3683798
682,Revere-MA,-71.0119948,42.4084302
683,Pflugerville-TX,-97.6200043,30.4393696
684,Greenwood-IN,-86.1066526,39.6136578
685,Bellevue-NE,-95.9145568,41.1543623
686,Wheaton-IL,-88.1070127,41.8661403
687,Smyrna-GA,-84.5143761,33.8839926
688,Sarasota-FL,-82.5306527,27.3364347
689,Blue Springs-MO,-94.2816148,39.0169509
690,Colton-CA,-117.3136547,34.0739016
691,Euless-TX,-97.0819541,32.8370727
692,Castle Rock-CO,-104.8560902,39.3722121
693,Cathedral City-CA,-116.4668036,33.7805388
694,Kingsport-TN,-82.5618186,36.548434
695,Lake Havasu City-AZ,-114.3224548,34.483901
696,Pensacola-FL,-87.2169149,30.421309
697,Hoboken-NJ,-74.0323626,40.7439905
698,Yucaipa-CA,-117.0430865,34.033625
699,Watsonville-CA,-121.7568946,36.910231
700,Richland-WA,-119.2844621,46.2856907
701,Delano-CA,-119.2470536,35.7688425
702,Hoffman Estates-IL,-88.1227199,42.0629915
703,Florissant-MO,-90.322614,38.789217
704,Placentia-CA,-117.8703363,33.8722371
705,West New York-NJ,-74.0143064,40.7878788
706,Dublin-CA,-121.9357918,37.7021521
707,Oak Park-IL,-87.7845025,41.8850317
708,Peabody-MA,-70.9286609,42.5278731
709,Perth Amboy-NJ,-74.2654234,40.5067723
710,Battle Creek-MI,-85.1797142,42.3211522
711,Bradenton-FL,-82.5748194,27.4989278
712,Gilroy-CA,-121.5682751,37.0057816
713,Milford-CT,-73.064036,41.2306979
714,Albany-OR,-123.1059282,44.6365107
715,Ankeny-IA,-93.6001278,41.7317884
716,La Crosse-WI,-91.2395807,43.8013556
717,Burlington-NC,-79.4377991,36.0956918
718,DeSoto-TX,-96.8570738,32.5896998
719,Harrisonburg-VA,-78.8689155,38.4495688
720,Minnetonka-MN,-93.4687489,44.9211836
721,Elkhart-IN,-85.9766671,41.6819935
722,Lakewood-OH,-81.7981908,41.4819932
723,Glendora-CA,-117.865339,34.1361187
724,Southaven-MS,-90.0125913,34.9889818
725,Charleston-WV,-81.6326234,38.3498195
726,Joplin-MO,-94.513281,37.0842271
727,Enid-OK,-97.8783911,36.3955891
728,Palm Beach Gardens-FL,-80.1386547,26.8233946
729,Brookhaven-GA,-84.3365917,33.8651033
730,Plainfield-NJ,-74.4073736,40.6337136
731,Grand Island-NE,-98.3420118,40.9263957
732,Palm Desert-CA,-116.3744556,33.7222445
733,Huntersville-NC,-80.8428504,35.410694
734,Tigard-OR,-122.7714861,45.4312294
735,Lenexa-KS,-94.7335709,38.9536174
736,Saginaw-MI,-83.9508068,43.4194699
737,Kentwood-MI,-85.6447492,42.8694731
738,Doral-FL,-80.3553302,25.8195424
739,Apple Valley-MN,-93.21772,44.7319094
740,Grapevine-TX,-97.0780654,32.9342919
741,Aliso Viejo-CA,-117.7256083,33.5676842
742,Sammamish-WA,-122.0355736,47.6162683
743,Casa Grande-AZ,-111.7573521,32.8795022
744,Pinellas Park-FL,-82.6995443,27.8428025
745,Troy-NY,-73.6917851,42.7284117
746,West Sacramento-CA,-121.530234,38.5804609
747,Burien-WA,-122.3467918,47.4703767
748,Commerce City-CO,-104.9338675,39.8083196
749,Monroe-LA,-92.1193012,32.5093109
750,Cerritos-CA,-118.0647871,33.8583483
751,Downers Grove-IL,-88.0111746,41.8089191
752,Coral Gables-FL,-80.2683838,25.72149
753,Wilson-NC,-77.9155395,35.7212689
754,Niagara Falls-NY,-79.0377388,43.0962143
755,Poway-CA,-117.0358646,32.9628232
756,Edina-MN,-93.3499489,44.8896866
757,Cuyahoga Falls-OH,-81.4845585,41.1339449
758,Rancho Santa Margarita-CA,-117.603104,33.640855
759,Harrisburg-PA,-76.8867008,40.2731911
760,Huntington-WV,-82.445154,38.4192496
761,La Mirada-CA,-118.0120086,33.9172357
762,Cypress-CA,-118.0372852,33.8169599
763,Caldwell-ID,-116.6873596,43.6629384
764,Logan-UT,-111.8338359,41.7369803
765,Galveston-TX,-94.7976958,29.3013479
766,Sheboygan-WI,-87.71453,43.7508284
767,Middletown-OH,-84.3982763,39.5150576
768,Murray-UT,-111.8879909,40.6668916
769,Roswell-NM,-104.5230242,33.3942655
770,Parker-CO,-104.7613633,39.5186002
771,Bedford-TX,-97.1430671,32.844017
772,East Lansing-MI,-84.4838654,42.7369792
773,Methuen-MA,-71.1908924,42.7262016
774,Covina-CA,-117.8903397,34.0900091
775,Alexandria-LA,-92.4451371,31.3112936
776,Olympia-WA,-122.9006951,47.0378741
777,Euclid-OH,-81.5267873,41.5931049
778,Mishawaka-IN,-86.1586156,41.6619927
779,Salina-KS,-97.6114237,38.8402805
780,Azusa-CA,-117.9075627,34.1336186
781,Newark-OH,-82.4012642,40.0581205
782,Chesterfield-MO,-90.5770675,38.6631083
783,Leesburg-VA,-77.5636015,39.1156615
784,Dunwoody-GA,-84.3346473,33.9462125
785,Hattiesburg-MS,-89.2903392,31.3271189
786,Roseville-MI,-82.9371409,42.4972583
787,Bonita Springs-FL,-81.7786972,26.339806
788,Portage-MI,-85.5800022,42.2011538
789,St. Louis Park-MN,-93.3702186,44.9597376
790,Collierville-TN,-89.6645266,35.042036
791,Middletown-CT,-72.6506488,41.5623209
792,Stillwater-OK,-97.0583681,36.1156071
793,East Providence-RI,-71.3700545,41.8137116
794,Lawrence-IN,-86.0252612,39.8386516
795,Wauwatosa-WI,-88.0075875,43.0494572
796,Mentor-OH,-81.339552,41.6661573
797,Ceres-CA,-120.9577098,37.5949316
798,Cedar Hill-TX,-96.9561152,32.5884689
799,Mansfield-OH,-82.5154471,40.75839
800,Binghamton-NY,-75.9179738,42.0986867
801,Coeur d'Alene-ID,-116.7804664,47.6776832
802,San Luis Obispo-CA,-120.6596156,35.2827524
803,Minot-ND,-101.2922906,48.2329668
804,Palm Springs-CA,-116.5452921,33.8302961
805,Pine Bluff-AR,-92.0031955,34.2284312
806,Texas City-TX,-94.9027002,29.383845
807,Summerville-SC,-80.1756481,33.0185039
808,Twin Falls-ID,-114.4608711,42.5629668
809,Jeffersonville-IN,-85.7371847,38.2775702
810,San Jacinto-CA,-116.958635,33.7839084
811,Madison-AL,-86.7483318,34.6992579
812,Altoona-PA,-78.3947359,40.5186809
813,Columbus-IN,-85.9213796,39.2014404
814,Beavercreek-OH,-84.0632685,39.7092262
815,Apopka-FL,-81.5322149,28.6934076
816,Elmhurst-IL,-87.9403418,41.8994744
817,Maricopa-AZ,-112.0476423,33.0581063
818,Farmington-NM,-108.2186856,36.7280583
819,Glenview-IL,-87.7878408,42.0697509
820,Cleveland Heights-OH,-81.556235,41.5200518
821,Draper-UT,-111.8638226,40.5246711
822,Lincoln-CA,-121.2930079,38.891565
823,Sierra Vista-AZ,-110.2772856,31.5455001
824,Lacey-WA,-122.8231915,47.0342629
825,Biloxi-MS,-88.8853078,30.3960318
826,Strongsville-OH,-81.83569,41.3144966
827,Barnstable Town-MA,-70.3002024,41.7003208
828,Wylie-TX,-96.5388789,33.0151201
829,Sayreville-NJ,-74.360846,40.4594021
830,Kannapolis-NC,-80.6217341,35.4873613
831,Charlottesville-VA,-78.4766781,38.0293059
832,Littleton-CO,-105.0166498,39.613321
833,Titusville-FL,-80.8075537,28.6122187
834,Hackensack-NJ,-74.0434736,40.8859325
835,Newark-CA,-122.0402399,37.5296593
836,Pittsfield-MA,-73.2453824,42.4500845
837,York-PA,-76.727745,39.9625984
838,Lombard-IL,-88.0078435,41.8800296
839,Attleboro-MA,-71.2856082,41.9445441
840,DeKalb-IL,-88.7503647,41.9294736
841,Blacksburg-VA,-80.4139393,37.2295733
842,Dublin-OH,-83.1140771,40.0992294
843,Haltom City-TX,-97.2691817,32.7995738
844,Lompoc-CA,-120.4579409,34.6391501
845,El Centro-CA,-115.5630514,32.792
846,Danville-CA,-121.9999606,37.8215929
847,Jefferson City-MO,-92.1735164,38.5767017
848,Cutler Bay-FL,-80.3468593,25.5808323
849,Oakland Park-FL,-80.1319893,26.1723065
850,North Miami Beach-FL,-80.1625463,25.9331488
851,Freeport-NY,-73.5831835,40.6576022
852,Moline-IL,-90.5151342,41.5067003
853,Coachella-CA,-116.173894,33.6803003
854,Fort Pierce-FL,-80.3256056,27.4467056
855,Smyrna-TN,-86.5186045,35.9828412
856,Bountiful-UT,-111.880771,40.8893895
857,Fond du Lac-WI,-88.4470508,43.7730448
858,Everett-MA,-71.0536625,42.40843
859,Danville-VA,-79.3950228,36.5859718
860,Keller-TX,-97.229298,32.9341893
861,Belleville-IL,-89.9839935,38.5200504
862,Bell Gardens-CA,-118.1514588,33.9652918
863,Cleveland-TN,-84.8766115,35.1595182
864,North Lauderdale-FL,-80.2258811,26.217305
865,Fairfield-OH,-84.5603187,39.3454673
866,Salem-MA,-70.8967155,42.51954
867,Rancho Palos Verdes-CA,-118.3870173,33.7444613
868,San Bruno-CA,-122.4110835,37.6304904
869,Concord-NH,-71.5375718,43.2081366
870,Burlington-VT,-73.212072,44.4758825
871,Apex-NC,-78.8502856,35.732652
872,Midland-MI,-84.2472116,43.6155825
873,Altamonte Springs-FL,-81.3656242,28.6611089
874,Hutchinson-KS,-97.9297743,38.0608445
875,Buffalo Grove-IL,-87.9631308,42.1662831
876,Urbandale-IA,-93.7121656,41.6266555
877,State College-PA,-77.8600012,40.7933949
878,Urbana-IL,-88.2072697,40.1105875
879,Plainfield-IL,-88.2120315,41.632223
880,Manassas-VA,-77.4752667,38.7509488
881,Bartlett-IL,-88.1856301,41.9950276
882,Kearny-NJ,-74.1454214,40.7684342
883,Oro Valley-AZ,-110.966488,32.3909071
884,Findlay-OH,-83.6499321,41.04422
885,Rohnert Park-CA,-122.7010984,38.3396367
886,Linden-NJ,-74.2445902,40.6220478
887,Westfield-MA,-72.749538,42.1250929
888,Sumter-SC,-80.3414693,33.9204354
889,Wilkes-Barre-PA,-75.8813075,41.2459149
890,Woonsocket-RI,-71.5147839,42.0028761
891,Leominster-MA,-71.759794,42.5250906
892,Shelton-CT,-73.0931641,41.3164856
893,Brea-CA,-117.9000604,33.9166805
894,Covington-KY,-84.5085536,39.0836712
895,Rockwall-TX,-96.4597089,32.9312336
896,Meridian-MS,-88.703656,32.3643098
897,Riverton-UT,-111.9391023,40.521893
898,St. Cloud-FL,-81.2811801,28.2489016
899,Quincy-IL,-91.4098726,39.9356016
900,Morgan Hill-CA,-121.6543901,37.1305012
901,Warren-OH,-80.8184166,41.2375569
902,Edmonds-WA,-122.3773552,47.8106521
903,Burleson-TX,-97.3208492,32.5420821
904,Beverly-MA,-70.880049,42.5584283
905,Mankato-MN,-93.9993996,44.1635775
906,Hagerstown-MD,-77.7199932,39.6417629
907,Prescott-AZ,-112.4685025,34.5400242
908,Campbell-CA,-121.9499568,37.2871651
909,Cedar Falls-IA,-92.4453161,42.5348993
910,Beaumont-CA,-116.977248,33.9294606
911,La Puente-CA,-117.9495083,34.0200114
912,Crystal Lake-IL,-88.3161965,42.2411344
913,Fitchburg-MA,-71.8022955,42.5834228
914,Carol Stream-IL,-88.1347927,41.9125286
915,Hickory-NC,-81.3444573,35.7344538
916,Streamwood-IL,-88.1784085,42.0255827
917,Norwich-CT,-72.0759105,41.5242649
918,Coppell-TX,-97.0150078,32.9545687
919,San Gabriel-CA,-118.1058333,34.0961111
920,Holyoke-MA,-72.6162009,42.2042586
921,Bentonville-AR,-94.2088172,36.3728538
922,Florence-AL,-87.677251,34.79981
923,Peachtree Corners-GA,-84.2214551,33.9698929
924,Brentwood-TN,-86.7827772,36.0331164
925,Bozeman-MT,-111.0429339,45.6769979
926,New Berlin-WI,-88.1084224,42.9764027
927,Goose Creek-SC,-80.0325867,32.9810059
928,Huntsville-TX,-95.5507771,30.7235263
929,Prescott Valley-AZ,-112.315721,34.6100243
930,Maplewood-MN,-92.9952153,44.9530215
931,Romeoville-IL,-88.0895061,41.6475306
932,Duncanville-TX,-96.9083366,32.6518004
933,Atlantic City-NJ,-74.4229266,39.3642834
934,Clovis-NM,-103.2052272,34.4047987
935,The Colony-TX,-96.8928309,33.0806083
936,Culver City-CA,-118.3964665,34.0211224
937,Marlborough-MA,-71.5522874,42.3459271
938,Hilton Head Island-SC,-80.752608,32.216316
939,Moorhead-MN,-96.7678039,46.8737648
940,Calexico-CA,-115.4988834,32.6789476
941,Bullhead City-AZ,-114.5285981,35.1359386
942,Germantown-TN,-89.8100858,35.0867577
943,La Quinta-CA,-116.3100095,33.6633573
944,Lancaster-OH,-82.5993294,39.7136754
945,Wausau-WI,-89.6301221,44.9591352
946,Sherman-TX,-96.6088805,33.6356618
947,Ocoee-FL,-81.5439619,28.5691677
948,Shakopee-MN,-93.5272861,44.7973962
949,Woburn-MA,-71.1522765,42.4792618
950,Bremerton-WA,-122.6329356,47.5673202
951,Rock Island-IL,-90.5787476,41.5094771
952,Muskogee-OK,-95.3696909,35.7478769
953,Cape Girardeau-MO,-89.5181476,37.3058839
954,Annapolis-MD,-76.4921829,38.9784453
955,Greenacres-FL,-80.1353896,26.6276276
956,Ormond Beach-FL,-81.0558894,29.2858129
957,Hallandale Beach-FL,-80.148379,25.9812024
958,Stanton-CA,-117.9931165,33.8025155
959,Puyallup-WA,-122.2928974,47.1853785
960,Pacifica-CA,-122.4869194,37.6138253
961,Hanover Park-IL,-88.1450735,41.9994722
962,Hurst-TX,-97.1705678,32.8234621
963,Lima-OH,-84.1052256,40.742551
964,Marana-AZ,-111.2224422,32.436381
965,Carpentersville-IL,-88.2578582,42.1211364
966,Oakley-CA,-121.7124536,37.9974219
967,Huber Heights-OH,-84.1246608,39.843947
968,Lancaster-TX,-96.7561082,32.5920798
969,Montclair-CA,-117.6897776,34.0775104
970,Wheeling-IL,-87.9289591,42.1391927
971,Brookfield-WI,-88.1064787,43.0605671
972,Park Ridge-IL,-87.8406192,42.0111412
973,Florence-SC,-79.7625625,34.1954331
974,Roy-UT,-112.0263313,41.1616108
975,Winter Garden-FL,-81.5861847,28.5652787
976,Chelsea-MA,-71.0328284,42.3917638
977,Valley Stream-NY,-73.7084645,40.6642699
978,Spartanburg-SC,-81.9320482,34.9495672
979,Lake Oswego-OR,-122.6706498,45.4206749
980,Friendswood-TX,-95.2010447,29.5293998
981,Westerville-OH,-82.9290696,40.1261743
982,Northglenn-CO,-104.9811468,39.8961821
983,Phenix City-AL,-85.0007653,32.4709761
984,Grove City-OH,-83.0929644,39.8814519
985,Texarkana-TX,-94.0476882,33.425125
986,Addison-IL,-87.9889556,41.931696
987,Dover-DE,-75.5243682,39.158168
988,Lincoln Park-MI,-83.1785361,42.2505943
989,Calumet City-IL,-87.5294871,41.6155909
990,Muskegon-MI,-86.2483921,43.2341813
991,Aventura-FL,-80.1392121,25.9564812
992,Martinez-CA,-122.1341321,38.0193657
993,Greenfield-WI,-88.0125865,42.9614039
994,Apache Junction-AZ,-111.5495777,33.4150485
995,Monrovia-CA,-118.0019482,34.1442616
996,Weslaco-TX,-97.9908366,26.1595194
997,Keizer-OR,-123.0262077,44.9901194
998,Spanish Fork-UT,-111.654923,40.114955
999,Beloit-WI,-89.0317765,42.5083482
1000,Panama City-FL,-85.6602058,30.1588129